"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260715","경의선","일산","10881","10942","20260718"
"20260715","3호선","일원","13287","13180","20260718"
"20260715","경의선","임진강","11","3","20260718"
"20260715","7호선","자양(뚝섬한강공원)","10089","9832","20260718"
"20260715","8호선","잠실(송파구청)","20369","23781","20260718"
"20260715","2호선","잠실(송파구청)","78866","78329","20260718"
"20260715","2호선","잠실나루","18443","17788","20260718"
"20260715","2호선","잠실새내","25583","24420","20260718"
"20260715","3호선","잠원","8397","8029","20260718"
"20260715","7호선","장승배기","10783","10719","20260718"
"20260715","7호선","장암","3044","1141","20260718"
"20260715","8호선","장지","19086","17371","20260718"
"20260715","5호선","장한평","22836","22408","20260718"
"20260715","경원선","전곡","1115","1031","20260718"
"20260715","우이신설선","정릉","5034","4639","20260718"
"20260715","일산선","정발산","8030","7842","20260718"
"20260715","과천선","정부과천청사","15373","16515","20260718"
"20260715","안산선","정왕","9465","9552","20260718"
"20260715","분당선","정자","22181","23194","20260718"
"20260715","1호선","제기동","15535","15763","20260718"
"20260715","경인선","제물포","11466","11023","20260718"
"20260715","1호선","종각","46666","45824","20260718"
"20260715","3호선","종로3가","12343","13588","20260718"
"20260715","1호선","종로3가","26665","23173","20260718"
"20260715","5호선","종로3가","15401","15464","20260718"
"20260715","1호선","종로5가","24771","24464","20260718"
"20260715","9호선2~3단계","종합운동장","5763","5626","20260718"
"20260715","2호선","종합운동장","9856","10263","20260718"
"20260715","경인선","주안","18285","16832","20260718"
"20260715","일산선","주엽","9906","9634","20260718"
"20260715","분당선","죽전","13454","14961","20260718"
"20260715","7호선","중계","16774","15851","20260718"
"20260715","7호선","중곡","12458","11777","20260718"
"20260715","경인선","중동","9903","9337","20260718"
"20260715","중앙선","중랑","6002","5573","20260718"
"20260715","안산선","중앙","18990","19468","20260718"
"20260715","9호선2~3단계","중앙보훈병원","15029","13057","20260718"
"20260715","7호선","중화","12251","12256","20260718"
"20260715","9호선","증미","9278","9185","20260718"
"20260715","6호선","증산(명지대앞)","9905","9755","20260718"
"20260715","3호선","지축","8185","8679","20260718"
"20260715","일산선","지축","1","0","20260718"
"20260715","중앙선","지평","69","56","20260718"
"20260715","경원선","지행","6418","6537","20260718"
"20260715","경부선","직산","1089","1035","20260718"
"20260715","경부선","진위","1811","1730","20260718"
"20260715","4호선","창동","27172","28695","20260718"
"20260715","경원선","창동","2952","2949","20260718"
"20260715","6호선","창신","4166","3316","20260718"
"20260715","경춘선","천마산","1683","1614","20260718"
"20260715","경부선","천안","5364","5563","20260718"
"20260715","7호선","천왕","13742","13346","20260718"
"20260715","8호선","천호(풍납토성)","19685","22216","20260718"
"20260715","5호선","천호(풍납토성)","22226","21625","20260718"
"20260715","7호선","철산","24623","25315","20260718"
"20260715","6호선","청구","4115","4154","20260718"
"20260715","5호선","청구","3958","3649","20260718"
"20260715","7호선","청담","21262","23210","20260718"
"20260715","공항철도 1호선","청라국제도시","8482","8130","20260718"
"20260715","경원선","청량리(서울시립대입구)","16369","17093","20260718"
"20260715","1호선","청량리(서울시립대입구)","23714","23294","20260718"
"20260715","분당선","청명","5220","4935","20260718"
"20260715","경원선","청산","139","131","20260718"
"20260715","경춘선","청평","1778","1743","20260718"
"20260715","경강선","초월","3987","3748","20260718"
"20260715","안산선","초지","4972","5018","20260718"
"20260715","4호선","총신대입구(이수)","20948","22433","20260718"
"20260715","경춘선","춘천","1169","977","20260718"
"20260715","4호선","충무로","35238","36398","20260718"
"20260715","3호선","충무로","12","0","20260718"
"20260715","2호선","충정로(경기대입구)","12031","12746","20260718"
"20260715","5호선","충정로(경기대입구)","6083","6174","20260718"
"20260715","경의선","탄현","8002","7659","20260718"
"20260715","장항선","탕정","2129","1915","20260718"
"20260715","6호선","태릉입구","6092","6555","20260718"
"20260715","7호선","태릉입구","8861","8462","20260718"
"20260715","분당선","태평","13693","13211","20260718"
"20260715","경춘선","퇴계원","3479","3235","20260718"
"20260715","경의선","파주","1244","977","20260718"
"20260715","경강선","판교","6585","6648","20260718"
"20260715","중앙선","팔당","698","761","20260718"
"20260715","경춘선","평내호평","6652","6424","20260718"
"20260715","과천선","평촌","20048","19640","20260718"
"20260715","경부선","평택","11597","11417","20260718"
"20260715","경부선","평택지제","4765","4561","20260718"
"20260715","경의선","풍산","6625","6305","20260718"
"20260715","7호선","하계","19270","18434","20260718"
"20260715","5호선","하남검단산","7216","6656","20260718"
"20260715","5호선","하남시청(덕풍?신장)","9448","8823","20260718"
"20260715","5호선","하남풍산","5157","5048","20260718"
"20260715","7호선","학동","26122","27016","20260718"
"20260715","3호선","학여울","2344","2274","20260718"
"20260715","6호선","한강진","10008","12224","20260718"
"20260715","경의선","한국항공대","2350","2210","20260718"
"20260715","경원선","한남","3599","3606","20260718"
"20260715","안산선","한대앞","9293","9314","20260718"
"20260715","4호선","한성대입구(삼선교)","14698","14157","20260718"
"20260715","9호선2~3단계","한성백제","3704","3430","20260718"
"20260715","2호선","한양대","10594","11102","20260718"
"20260715","분당선","한티","16916","18305","20260718"
"20260715","2호선","합정","32179","34716","20260718"
"20260715","6호선","합정","13549","13746","20260718"
"20260715","5호선","행당","8875","7973","20260718"
"20260715","경의선","행신","7891","8135","20260718"
"20260715","4호선","혜화","39928","40074","20260718"
"20260715","수인선","호구포","4436","4699","20260718"
"20260715","2호선","홍대입구","69781","74453","20260718"
"20260715","공항철도 1호선","홍대입구","15494","14810","20260718"
"20260715","경의선","홍대입구","2100","2507","20260718"
"20260715","3호선","홍제","19354","18355","20260718"
"20260715","우이신설선","화계","4132","3911","20260718"
"20260715","5호선","화곡","31613","29576","20260718"
"20260715","6호선","화랑대(서울여대입구)","11935","9773","20260718"
"20260715","경부선","화서","11161","10733","20260718"
"20260715","일산선","화정","18784","19233","20260718"
"20260715","중앙선","회기","26511","25110","20260718"
"20260715","경원선","회룡","14020","13759","20260718"
"20260715","4호선","회현(남대문시장)","29588","31068","20260718"
"20260715","6호선","효창공원앞","8392","7436","20260718"
"20260715","경의선","효창공원앞","3453","3992","20260718"
"20260715","9호선","흑석(중앙대입구)","10246","10405","20260718"
"20260714","우이신설선","4.19민주묘지","3214","3118","20260717"
"20260714","경원선","가능","6827","6683","20260717"
"20260714","3호선","가락시장","10335","9987","20260717"
"20260714","8호선","가락시장","9570","10322","20260717"
"20260714","7호선","가산디지털단지","51709","51537","20260717"
"20260714","경부선","가산디지털단지","18941","22089","20260717"
"20260714","9호선","가양","23642","23026","20260717"
"20260714","우이신설선","가오리","4816","4926","20260717"
"20260714","경의선","가좌","6165","6114","20260717"
"20260714","분당선","가천대","9163","9168","20260717"
"20260714","경춘선","가평","2150","2133","20260717"
"20260714","경인선","간석","5902","5692","20260717"
"20260714","경춘선","갈매","2860","2563","20260717"
"20260714","2호선","강남","92046","83912","20260717"
"20260714","분당선","강남구청","11366","12954","20260717"
"20260714","7호선","강남구청","18747","20786","20260717"
"20260714","5호선","강동","20532","20142","20260717"
"20260714","8호선","강동구청","11956","12643","20260717"
"20260714","경의선","강매","3463","2833","20260717"
"20260714","2호선","강변(동서울터미널)","26081","23715","20260717"
"20260714","5호선","강일","6626","6385","20260717"
"20260714","경춘선","강촌","450","395","20260717"
"20260714","5호선","개롱","6955","7451","20260717"
"20260714","경인선","개봉","24065","24527","20260717"
"20260714","분당선","개포동","4190","4421","20260717"
"20260714","9호선","개화","2803","1871","20260717"
"20260714","5호선","개화산","6553","6390","20260717"
"20260714","5호선","거여","11082","11364","20260717"
"20260714","7호선","건대입구","15082","15574","20260717"
"20260714","2호선","건대입구","36320","37282","20260717"
"20260714","공항철도 1호선","검암","6568","6039","20260717"
"20260714","경강선","경기광주","9303","8836","20260717"
"20260714","과천선","경마공원","1525","1580","20260717"
"20260714","3호선","경복궁(정부서울청사)","24558","24030","20260717"
"20260714","3호선","경찰병원","8660","8743","20260717"
"20260714","공항철도 1호선","계양","9657","9720","20260717"
"20260714","5호선","고덕","11460","11254","20260717"
"20260714","6호선","고려대(종암)","8971","8763","20260717"
"20260714","수인선","고색","6359","5925","20260717"
"20260714","3호선","고속터미널","47896","43614","20260717"
"20260714","7호선","고속터미널","17966","16076","20260717"
"20260714","9호선","고속터미널","15053","20262","20260717"
"20260714","안산선","고잔","9003","8650","20260717"
"20260714","경의선","곡산","627","664","20260717"
"20260714","경강선","곤지암","2164","2141","20260717"
"20260714","경의선","공덕","4644","3664","20260717"
"20260714","공항철도 1호선","공덕","3512","4411","20260717"
"20260714","6호선","공덕","21390","20839","20260717"
"20260714","5호선","공덕","16117","17106","20260717"
"20260714","7호선","공릉(서울과학기술대)","12949","12626","20260717"
"20260714","9호선","공항시장","3072","3441","20260717"
"20260714","공항철도 1호선","공항화물청사","2111","2293","20260717"
"20260714","과천선","과천","5582","5383","20260717"
"20260714","경부선","관악","7535","7535","20260717"
"20260714","신림선","관악산(서울대)","3114","3003","20260717"
